id,title,description,availability,condition,price,link,image_link,brand,additional_image_link,age_group,color,gender,item_group_id,google_product_category,material,pattern,product_type,sale_price,sale_price_effective_date,shipping,shipping_weight,size,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
044-081-A8146.5263Q,"Đồng hồ đeo tay hiệu Adriatica A8146.5263Q","Thiết kế sang trọng cùng màu sắc đơn giản, nhẹ nhàng và nam tính, mặt đồng hồ viền bạc tinh tế. Cùng với chất liệu dây da, đồng hồ Adriatica tạo cho bạn cảm giác dễ chịu khi đeo. Đồng hồ dễ dàng phối hợp với nhiều bộ cánh và các phụ kiện khác nhau làm nên phong cách nam tính, trẻ trung cho cánh mày râu.","in stock",new,"6000000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-adriatica-a81465263q.html,http://core.vstyle.vn/public/themes/vstyle/products/C39.jpg,ADRIATICA,,adult,,female,,"Apparel & Accessories",,,,"4800000 VND",,,,,,,,,
044-081-A8177.1223CH,"Đồng hồ đeo tay hiệu Adriatica A8177.1223CH","Thiết kế sang trọng cùng màu sắc đơn giản, nhẹ nhàng và nam tính, mặt đồng hồ viền bạc tinh tế. Cùng với chất liệu dây da, đồng hồ Adriatica tạo cho bạn cảm giác dễ chịu khi đeo. Đồng hồ dễ dàng phối hợp với nhiều bộ cánh và các phụ kiện khác nhau làm nên phong cách nam tính, trẻ trung cho cánh mày râu.","in stock",new,"11880000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-adriatica-a81771223ch.html,http://core.vstyle.vn/public/themes/vstyle/products/C40.jpg,ADRIATICA,,adult,,female,,"Apparel & Accessories",,,,"9504000 VND",,,,,,,,,
044-081-A8202.R113A,"Đồng hồ đeo tay hiệu Adriatica A8202.R113A","Đồng hồ Adriatica có kiểu dáng sang trọng phù hợp với các quý ông nam tính, mạnh mẽ. Với linh kiện đồng hồ bằng kim loại thép không gỉ giúp đồng hồ bền hơn, cùng với chất liệu dây kim loại tạo cho người đeo cảm giác sang trọng, nhiều tính năng được tích hợp đem lại nhiều tiện ích bất ngờ. Đừng bỏ lỡ một món phụ kiện “đáng kinh ngạc” này trong bộ sưu tập của bạn.","in stock",new,"16210000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-adriatica-a8202r113a.html,http://core.vstyle.vn/public/themes/vstyle/products/C41.jpg,ADRIATICA,,adult,,female,,"Apparel & Accessories",,,,"12968000 VND",,,,,,,,,
044-081-A8146.1261Q,"Đồng hồ đeo tay hiệu Adriatica A8146.1261Q","Thiết kế sang trọng cùng màu sắc đơn giản, nhẹ nhàng và nam tính, mặt đồng hồ viền vàng nổi bật. Cùng với chất liệu dây da, đồng hồ Adriatica tạo cho bạn cảm giác dễ chịu khi đeo. Đồng hồ dễ dàng phối hợp với nhiều bộ cánh và các phụ kiện khác nhau làm nên phong cách nam tính, trẻ trung cho cánh mày râu.","in stock",new,"6000000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-adriatica-a81461261q.html,http://core.vstyle.vn/public/themes/vstyle/products/C37.jpg,ADRIATICA,,adult,,female,,"Apparel & Accessories",,,,"4800000 VND",,,,,,,,,
044-081-A8146.2263Q,"Đồng hồ đeo tay hiệu Adriatica A8146.2263Q","Thiết kế sang trọng cùng màu sắc đơn giản, nhẹ nhàng và nam tính, mặt đồng hồ viền vàng nổi bật. Cùng với chất liệu dây da, đồng hồ Adriatica tạo cho bạn cảm giác dễ chịu khi đeo. Đồng hồ dễ dàng phối hợp với nhiều bộ cánh và các phụ kiện khác nhau làm nên phong cách nam tính, trẻ trung cho cánh mày râu.","in stock",new,"6000000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-adriatica-a81462263q.html,http://core.vstyle.vn/public/themes/vstyle/products/C38.jpg,ADRIATICA,,adult,,female,,"Apparel & Accessories",,,,"4800000 VND",,,,,,,,,
044-081-A8142.1253A,"Đồng hồ đeo tay hiệu Adriatica A8142.1253A","Thiết kế sang trọng cùng màu sắc đơn giản, nhẹ nhàng và nam tính, mặt đồng hồ viền vàng nổi bật. Cùng với chất liệu dây da, đồng hồ Adriatica tạo cho bạn cảm giác dễ chịu khi đeo. Đồng hồ dễ dàng phối hợp với nhiều bộ cánh và các phụ kiện khác nhau làm nên phong cách nam tính, trẻ trung cho cánh mày râu.","in stock",new,"17020000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-adriatica-a81421253a.html,http://core.vstyle.vn/public/themes/vstyle/products/C36.jpg,ADRIATICA,,adult,,female,,"Apparel & Accessories",,,,"13616000 VND",,,,,,,,,
044-081-A1076.5124CH,"Đồng hồ đeo tay hiệu Adriatica A1076.5124CH","Đồng hồ Adriatica có kiểu dáng sang trọng phù hợp với các quý ông nam tính, mạnh mẽ. Với linh kiện đồng hồ bằng kim loại thép không gỉ giúp đồng hồ bền hơn, cùng với chất liệu dây kim loại tạo cho người đeo cảm giác sang trọng, nhiều tính năng được tích hợp đem lại nhiều tiện ích bất ngờ. Đừng bỏ lỡ một món phụ kiện “đáng kinh ngạc” này trong bộ sưu tập của bạn.","in stock",new,"10060000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-adriatica-a10765124ch.html,http://core.vstyle.vn/public/themes/vstyle/products/C34.jpg,ADRIATICA,,adult,,female,,"Apparel & Accessories",,,,"8048000 VND",,,,,,,,,
044-081-A1114.1163Q,"Đồng hồ đeo tay hiệu Adriatica A1114.1163Q","Chất liệu dây và vỏ kim loại với màu vàng nổi bật, mặt đồng hồ thiết kế cổ điển được tối giản những chi tiết rườm rà, tạo nên phong cách thanh lịch và sang trọng. Kết hợp với một bộ cánh hợp thời trang, chắc chắn sẽ làm nổi bật khí chất tự tin, nam tính và sành điệu của bạn.","in stock",new,"6640000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-adriatica-a11141163q.html,http://core.vstyle.vn/public/themes/vstyle/products/C35.jpg,ADRIATICA,,adult,,female,,"Apparel & Accessories",,,,"5312000 VND",,,,,,,,,
044-080-V175GMCIRN,"Đồng hồ đeo tay hiệu Obaku V175GMCIRN","Thiết kế sang trọng cùng màu sắc đơn giản, nhẹ nhàng và nam tính, mặt đồng hồ viền bạc tinh tế. Cùng với chất liệu dây da, đồng hồ Obaku tạo cho bạn cảm giác dễ chịu khi đeo. Đồng hồ dễ dàng phối hợp với nhiều bộ cánh và các phụ kiện khác nhau làm nên phong cách nam tính, trẻ trung cho cánh mày râu.","in stock",new,"4840000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-obaku-v175gmcirn.html,http://core.vstyle.vn/public/themes/vstyle/products/C33.jpg,OBAKU,,adult,,female,,"Apparel & Accessories",,,,"3872000 VND",,,,,,,,,
044-080-V153GDGWRB,"Đồng hồ đeo tay hiệu Obaku V153GDGWRB","Thiết kế sang trọng cùng màu sắc đơn giản, nhẹ nhàng và nam tính, mặt đồng hồ viền vàng nổi bật. Cùng với chất liệu dây da, đồng hồ Obaku tạo cho bạn cảm giác dễ chịu khi đeo. Đồng hồ dễ dàng phối hợp với nhiều bộ cánh và các phụ kiện khác nhau làm nên phong cách nam tính, trẻ trung cho cánh mày râu.","in stock",new,"4390000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-obaku-v153gdgwrb.html,http://core.vstyle.vn/public/themes/vstyle/products/C31.jpg,OBAKU,,adult,,female,,"Apparel & Accessories",,,,"3512000 VND",,,,,,,,,
044-080-V175GMCBMC,"Đồng hồ đeo tay hiệu Obaku V175GMCBMC","Thiết kế đơn giản, dây kim loại thanh lịch, mặt đồng hồ được tối giản với hai màu chủ đạo quen thuộc đen trắng, tích hợp nhiều tính năng tiện ích, đây chính là món phụ kiện dành cho các quý ông chỉn chu và thành đạt.","in stock",new,"4840000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-obaku-v175gmcbmc.html,http://core.vstyle.vn/public/themes/vstyle/products/C32.jpg,OBAKU,,adult,,female,,"Apparel & Accessories",,,,"3872000 VND",,,,,,,,,
044-080-V157GMVBMB,"Đồng hồ đeo tay hiệu Obaku V157GMVBMB","Thiết kế đơn giản, lấy màu đen làm màu sắc chủ đạo, mặt số, viền và nút điều chỉnh được mạ ánh vàng làm nên sự sang trọng. Đây là món phụ kiện sinh ra để dành cho các quý ông thành đạt và lịch lãm.","in stock",new,"6350000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-obaku-v157gmvbmb.html,http://core.vstyle.vn/public/themes/vstyle/products/C28.jpg,OBAKU,,adult,,female,,"Apparel & Accessories",,,,"5080000 VND",,,,,,,,,
044-080-V181GDCWRN,"Đồng hồ đeo tay hiệu Obaku V181GDCWRN","Thiết kế sang trọng cùng màu sắc đơn giản, nhẹ nhàng và nam tính. Cùng với chất liệu dây da, đồng hồ Obaku tạo cho bạn cảm giác dễ chịu khi đeo. Đồng hồ dễ dàng phối hợp với nhiều bộ cánh và các phụ kiện khác nhau làm nên phong cách nam tính, trẻ trung cho cánh mày râu.","in stock",new,"3800000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-obaku-v181gdcwrn.html,http://core.vstyle.vn/public/themes/vstyle/products/C29.jpg,OBAKU,,adult,,female,,"Apparel & Accessories",,,,"3040000 VND",,,,,,,,,
044-080-V181GDVWRB,"Đồng hồ đeo tay hiệu Obaku V181GDVWRB","Thiết kế sang trọng cùng màu sắc đơn giản, nhẹ nhàng và nam tính. Cùng với chất liệu dây da, đồng hồ Obaku tạo cho bạn cảm giác dễ chịu khi đeo. Đồng hồ dễ dàng phối hợp với nhiều bộ cánh và các phụ kiện khác nhau làm nên phong cách nam tính, trẻ trung cho cánh mày râu.","in stock",new,"4300000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-obaku-v181gdvwrb.html,http://core.vstyle.vn/public/themes/vstyle/products/C30.jpg,OBAKU,,adult,,female,,"Apparel & Accessories",,,,"3440000 VND",,,,,,,,,
044-080-V153GDCIRN,"Đồng hồ đeo tay hiệu Obaku V153GDCIRN","Thiết kế đơn giản, dây da mềm mại và ôm tay, mặt đồng hồ được tối giản với hai màu chủ đạo quen thuộc đen trắng, đây chính là món phụ kiện dành cho các quý ông chỉn chu và thành đạt.","in stock",new,"3930000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-obaku-v153gdcirn.html,http://core.vstyle.vn/public/themes/vstyle/products/C26.jpg,OBAKU,,adult,,female,,"Apparel & Accessories",,,,"3144000 VND",,,,,,,,,
044-080-V168LEGGRX,"Đồng hồ đeo tay hiệu Obaku V168LEGGRX","Thiết kế hiện đại, kiểu dáng bắt mắt, cùng tích hợp nhiều tính năng. Dây đeo đầy xinh xắn, mặt đồng hồ được tối giản nhiều chi tiết rườm rà, chắc chắn sẽ là món phụ kiện làm nên sự quyến rũ, sang trọng cho phái đẹp.","in stock",new,"4620000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-obaku-v168leggrx.html,http://core.vstyle.vn/public/themes/vstyle/products/C27.jpg,OBAKU,,adult,,female,,"Apparel & Accessories",,,,"3696000 VND",,,,,,,,,
044-080-V143GCWMC,"Đồng hồ đeo tay hiệu Obaku V143GCWMC","Thiết kế đơn giản, dây kim loại thanh lịch, mặt đồng hồ được tối giản với hai màu chủ đạo quen thuộc đen trắng, đây chính là món phụ kiện dành cho các quý ông chỉn chu và thành đạt.","in stock",new,"4390000 VND",http://vstyle.vn/dòng-hò-deo-tay-hiẹu-obaku-v143gcwmc.html,http://core.vstyle.vn/public/themes/vstyle/products/C23.jpg,OBAKU,,adult,,female,,"Apparel & Accessories",,,,"3512000 VND",,,,,,,,,
044-080-V143GGWRB,"Đồng hồ đeo tay hiệu Obaku V143GGWRB","Thiết kế sang trọng, màu sắc đơn giản, mặt đồng hồ nổi bật bởi viền vàng kim loại, thiết kế kim chỉ giờ tối giản trên nền trắng. Cùng với chất liệu dây da, đồng hồ Titan tạo cho bạn cảm giác dễ chịu khi đeo. Đồng hồ có thiết kế phù hợp với cánh mày râu có phong cách nam tính, trẻ trung.","in stock",new,"4160000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-obaku-v143ggwrb.html,http://core.vstyle.vn/public/themes/vstyle/products/C24.jpg,OBAKU,,adult,,female,,"Apparel & Accessories",,,,"3328000 VND",,,,,,,,,
044-080-V153GDCIMC,"Đồng hồ đeo tay hiệu Obaku V153GDCIMC","Thiết kế đơn giản, dây kim loại thanh lịch, mặt đồng hồ được tối giản với hai màu chủ đạo quen thuộc đen trắng, đây chính là món phụ kiện dành cho các quý ông chỉn chu và thành đạt.","in stock",new,"4160000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-obaku-v153gdcimc.html,http://core.vstyle.vn/public/themes/vstyle/products/C25.jpg,OBAKU,,adult,,female,,"Apparel & Accessories",,,,"3328000 VND",,,,,,,,,
"044-079-TYRON LAZER BLUE","Đồng hồ đeo tay hiệu STORM TYRON LAZER BLUE","Đồng hồ với thiết kế mới lạ đầy cuốn hút, mặt màu xanh huyền bí như đại dương, tạo nên nét đặc biệt không thể lẫn vào đâu được. Những vạch số màu trắng đầy tinh tế, dây kim loại với những đường vân to bản đầy mạnh mẽ, tạo cho các quý ông khí chất dung mãnh, đầy nam tính.","in stock",new,"5000000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-storm-tyron-lazer-blue.html,http://core.vstyle.vn/public/themes/vstyle/products/C22.jpg,STORM,,adult,,female,,"Apparel & Accessories",,,,"4000000 VND",,,,,,,,,
"044-079-TREXON LEATHER SILVER","Đồng hồ đeo tay hiệu STORM TREXON LEATHER SILVER","Thiết kế sang trọng cùng màu sắc đơn giản, nhẹ nhàng và nam tính. Cùng với chất liệu dây da, đồng hồ Storm TREXON LEATHER SILVER tạo cho bạn cảm giác dễ chịu khi đeo. Đồng hồ có thiết kế phù hợp với cánh mày râu có phong cách nam tính, trẻ trung.","in stock",new,"4800000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-storm-trexon-leather-silver.html,http://core.vstyle.vn/public/themes/vstyle/products/C21.jpg,STORM,,adult,,female,,"Apparel & Accessories",,,,"3840000 VND",,,,,,,,,
"044-079-SLIM-X XL SLATE","Đồng hồ đeo tay hiệu STORM SLIM-X XL SLATE","Một sản phẩm khiến bạn phải thốt lên kinh ngạc vì thiết kế đặc biệt của nó, với màu đen huyền bí không nỡ rời mắt, kim đồng hồ thiết kế tối giản, làm nên sự thu hút khó cưỡng cho cánh mày râu khi tham gia sự kiện quan trọng, hay những cuộc gặp gỡ, vui chơi với bạn bè.","in stock",new,"4720000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-storm-slim-x-xl-slate.html,http://core.vstyle.vn/public/themes/vstyle/products/C18.jpg,STORM,,adult,,female,,"Apparel & Accessories",,,,"3776000 VND",,,,,,,,,
"044-079-TREXON LEATHER BLUE","Đồng hồ đeo tay hiệu STORM TREXON LEATHER BLUE","Đồng hồ với thiết kế mới lạ đầy cuốn hút, mặt màu xanh huyền bí như đại dương, tạo nên nét đặc biệt không thể lẫn vào đâu được. Những vạch số màu trắng đầy tinh tế, dây da màu đen mềm mại, ôm tay, tạo cho các quý ông phong thái lịch lãm, đầy nam tính.","in stock",new,"4800000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-storm-trexon-leather-blue.html,http://core.vstyle.vn/public/themes/vstyle/products/C20.jpg,STORM,,adult,,female,,"Apparel & Accessories",,,,"3840000 VND",,,,,,,,,
"044-079-SOTEC BLACK","Đồng hồ đeo tay hiệu STORM SOTEC BLACK","Một sản phẩm khiến bạn phải thốt lên kinh ngạc vì thiết kế đặc biệt của nó, với màu đen huyền bí không nỡ rời mắt, kim đồng hồ thiết kế tối giản, dây bạc sang trọng, làm nên sự thu hút khó cưỡng cho cánh mày râu khi tham gia sự kiện quan trọng, hay những cuộc gặp gỡ, vui chơi với bạn bè.","in stock",new,"3100000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-storm-sotec-black.html,http://core.vstyle.vn/public/themes/vstyle/products/C19.jpg,STORM,,adult,,female,,"Apparel & Accessories",,,,"2480000 VND",,,,,,,,,
"044-079-ORTUS BLACK","Đồng hồ đeo tay hiệu STORM ORTUS BLACK","Thiết kế sang trọng cùng màu sắc đơn giản, nhẹ nhàng và nam tính. Cùng với chất liệu dây da, đồng hồ Titan tạo cho bạn cảm giác dễ chịu khi đeo. Đồng hồ có thiết kế phù hợp với cánh mày râu có phong cách nam tính, trẻ trung.","in stock",new,"4030000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-storm-ortus-black.html,http://core.vstyle.vn/public/themes/vstyle/products/C16.jpg,STORM,,adult,,female,,"Apparel & Accessories",,,,"3224000 VND",,,,,,,,,
"044-079-REESE XL SILVER","Đồng hồ đeo tay hiệu STORM REESE XL SILVER","Một sản phẩm khiến bạn phải thốt lên kinh ngạc vì thiết kế đặc biệt của nó, với màu bạc sang trọng chủ đạo, kim đồng hồ thiết kế tối giản, làm nên sự thu hút khó cưỡng cho cánh mày râu khi tham gia sự kiện quan trọng, hay những cuộc gặp gỡ, vui chơi với bạn bè.","in stock",new,"3500000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-storm-reese-xl-silver.html,http://core.vstyle.vn/public/themes/vstyle/products/C17.jpg,STORM,,adult,,female,,"Apparel & Accessories",,,,"2800000 VND",,,,,,,,,
"044-079-CYRO XL SILVER","Đồng hồ đeo tay hiệu STORM CYRO XL SILVER","Một sản phẩm khiến bạn phải thốt lên kinh ngạc vì thiết kế đặc biệt của nó, với màu bạc sang trọng chủ đạo, kim đồng hồ thiết kế tối giản, làm nên sự thu hút khó cưỡng cho cánh mày râu khi tham gia sự kiện quan trọng, hay những cuộc gặp gỡ, vui chơi với bạn bè","in stock",new,"3520000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-storm-cyro-xl-silver.html,http://core.vstyle.vn/public/themes/vstyle/products/C14.jpg,STORM,,adult,,female,,"Apparel & Accessories",,,,"2816000 VND",,,,,,,,,
"044-079-MULTINE ROSE GOLD","Đồng hồ đeo tay hiệu STORM MULTINE ROSE GOLD","Đầy mạnh mẽ và nam tính như người đàn ông trưởng thành, Đồng hồ đeo tay hiệu STORM MULTINE ROSE GOLD chính là lựa chọn được cánh mày râu ưu ái. Dây đeo hai tông màu vừa đặc biệt, vừa thu hút, viền bạc sang trọng, không chỉ sử dụng để xem giờ, “cỗ máy thời gian” này đã trở thành món phụ kiện không thể thiếu bên cạnh những quý ông thành đạt.","in stock",new,"5770000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-storm-multine-rose-gold.html,http://core.vstyle.vn/public/themes/vstyle/products/C15.jpg,STORM,,adult,,female,,"Apparel & Accessories",,,,"4616000 VND",,,,,,,,,
"044-079-CYRO XL BLUE","Đồng hồ đeo tay hiệu STORM CYRO XL BLUE","Đồng hồ với thiết kế mới lạ đầy cuốn hút, mặt màu xanh huyền bí như đại dương, tạo nên nét đặc biệt không thể lẫn vào đâu được. Dây bạc sang trọng, lấp lánh tạo cảm giác sang trọng, khẳng định thêm phong cách “chất lừ” của chiếc đồng hồ Storm CYRO XL BLUE.","in stock",new,"3520000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-storm-cyro-xl-blue.html,http://core.vstyle.vn/public/themes/vstyle/products/C13.jpg,STORM,,adult,,female,,"Apparel & Accessories",,,,"2816000 VND",,,,,,,,,
062-114-BT723500000H0,"Túi Xách Girlie BT723500000H0","Ngọt ngào và nữ tính, chính là thông điệp mà Túi Xách Girlie BT723500000H0 mang đến cho các quý cô sành điệu. Một chút “phù phép” nho nhỏ làm nên một ngày đầy hứng khởi và màu sắc!","in stock",new,"827000 VND",http://vstyle.vn/tui-xach-girlie-bt723500000h0.html,http://core.vstyle.vn/public/themes/vstyle/products/B180.jpg,GIRLIE,,adult,,female,,"Apparel & Accessories",,,,"578900 VND",,,,,,,,,
"044-079-CLYDE LAZER BLUE","Đồng hồ đeo tay hiệu STORM CLYDE LAZER BLUE","Đồng hồ với thiết kế mới lạ đầy cuốn hút, mặt màu xanh huyền bí như đại dương, tạo nên nét đặc biệt không thể lẫn vào đâu được. Dây da màu đen được phối hợp hài hòa với viền bạc, càng khẳng định thêm phong cách “chất lừ” của chiếc đồng hồ Storm CLYDE LAZER BLUE này.","in stock",new,"3500000 VND",http://vstyle.vn/dong-ho-deo-tay-hieu-storm-clyde-lazer-blue.html,http://core.vstyle.vn/public/themes/vstyle/products/C12.jpg,STORM,,adult,,female,,"Apparel & Accessories",,,,"2800000 VND",,,,,,,,,
062-114-BT178600000T0,"Túi Xách Girlie BT178600000T0","Tiện lợi trong thiết kế, đơn giản về màu sắc, những chi tiết nhỏ làm nên sự thanh lịch, mà không nhàm chán. Dễ dàng phối hợp với nhiều kiểu trang phục khác nhau, cho các quý cô thêm xinh đẹp khi xuống phố.","in stock",new,"887000 VND",http://vstyle.vn/tui-xach-girlie-bt178600000t0.html,http://core.vstyle.vn/public/themes/vstyle/products/B194.jpg,GIRLIE,,adult,,female,,"Apparel & Accessories",,,,"620900 VND",,,,,,,,,
062-114-BB137100000X0,"Túi Xách Girlie BB137100000X0","Tiện lợi trong thiết kế, đơn giản về màu sắc, những chi tiết nhỏ làm nên sự thanh lịch, mà không nhàm chán. Dễ dàng phối hợp với nhiều kiểu trang phục khác nhau, cho các quý cô thêm xinh đẹp khi xuống phố.","in stock",new,"887000 VND",http://vstyle.vn/tui-xach-girlie-bb137100000x0.html,http://core.vstyle.vn/public/themes/vstyle/products/B195.jpg,GIRLIE,,adult,,female,,"Apparel & Accessories",,,,"620900 VND",,,,,,,,,
062-114-BB205500000X0,"Túi Xách Girlie BB205500000X0","Tiện lợi trong thiết kế, đơn giản về màu sắc, những chi tiết nhỏ làm nên sự thanh lịch, mà không nhàm chán. Dễ dàng phối hợp với nhiều kiểu trang phục khác nhau, cho các quý cô thêm xinh đẹp khi xuống phố.","in stock",new,"827000 VND",http://vstyle.vn/tui-xach-girlie-bb205500000x0.html,http://core.vstyle.vn/public/themes/vstyle/products/B174.jpg,GIRLIE,,adult,,female,,"Apparel & Accessories",,,,"578900 VND",,,,,,,,,
032-053-N23C-270285657,"BB Cushion kiểm soát dầu N23C SPF50+ PA+++ kèm lõi thay thế","<p>Một sản phẩm l&agrave;m thương hiệu Laneige &ldquo;nổi như cồn&rdquo;! Đặc biệt loại Kem Nền Đa Năng Kiểm So&aacute;t Dầu n&agrave;y l&agrave; một sản phẩm m&agrave; mọi c&ocirc; n&agrave;ng gặp vấn đề với da dầu n&ecirc;n sử dụng, với sức mạnh đột ph&aacute; hai lần kiểm so&aacute;t dầu nhưng vẫn giữ được độ ẩm cho da. Đặc biệt l&agrave; khả năng che khuyết điểm vượt trội hơn c&aacute;c d&ograve;ng phấn nước trước đ&acirc;y đ&atilde; ghi điểm cho d&ograve;ng Cushion vang danh n&agrave;y. M&agrave;u N23C: Phong c&aacute;ch trang điểm t&ocirc;ng lạnh cho da tối m&agrave;u.</p>

<p><strong>Qu&agrave; tặng ngọt ng&agrave;o từ Laneige: V&iacute; cầm tay cao cấp.</strong></p>
","in stock",new,"1640000 VND",http://vstyle.vn/bb-cushion-kiem-soat-dau-n23c-spf50-pa-kem-loi-thay-the.html,http://core.vstyle.vn/public/themes/vstyle/products/4159.jpg,LANEIGE,,adult,,female,,"Apparel & Accessories",,,,"930000 VND",,,,,,,,,
062-114-BT178600000D0,"Túi Xách Girlie BT178600000D0","Tiện lợi trong thiết kế, đơn giản về màu sắc, những chi tiết nhỏ làm nên sự thanh lịch, mà không nhàm chán. Dễ dàng phối hợp với nhiều kiểu trang phục khác nhau, cho các quý cô thêm xinh đẹp khi xuống phố.","in stock",new,"887000 VND",http://vstyle.vn/tui-xach-girlie-bt178600000d0.html,http://core.vstyle.vn/public/themes/vstyle/products/B193.jpg,GIRLIE,,adult,,female,,"Apparel & Accessories",,,,"620900 VND",,,,,,,,,
032-053-N21N-270285654,"BB Cushion kiểm soát dầu N21N SPF50+ PA+++ kèm lõi thay thế","<p>Một sản phẩm l&agrave;m thương hiệu Laneige &ldquo;nổi như cồn&rdquo;! Đặc biệt loại Kem Nền Đa Năng Kiểm So&aacute;t Dầu n&agrave;y l&agrave; một sản phẩm m&agrave; mọi c&ocirc; n&agrave;ng gặp vấn đề với da dầu n&ecirc;n sử dụng, với sức mạnh đột ph&aacute; hai lần kiểm so&aacute;t dầu nhưng vẫn giữ được độ ẩm cho da. Đặc biệt l&agrave; khả năng che khuyết điểm vượt trội hơn c&aacute;c d&ograve;ng phấn nước trước đ&acirc;y đ&atilde; ghi điểm cho d&ograve;ng Cushion vang danh n&agrave;y. M&agrave;u N21: Phong c&aacute;ch trang điểm tự nhi&ecirc;n cho da trung b&igrave;nh s&aacute;ng.</p>

<p><strong>Qu&agrave; tặng ngọt ng&agrave;o từ Laneige: V&iacute; cầm tay cao cấp.</strong></p>
","in stock",new,"1640000 VND",http://vstyle.vn/bb-cushion-kiem-soat-dau-n21n-spf50-pa-kem-loi-thay-the.html,http://core.vstyle.vn/public/themes/vstyle/products/4157.jpg,LANEIGE,,adult,,female,,"Apparel & Accessories",,,,"930000 VND",,,,,,,,,
032-053-N21C-270285655,"BB Cushion kiểm soát dầu N21C SPF50+ PA+++ kèm lõi thay thế","<p>Một sản phẩm l&agrave;m thương hiệu Laneige &ldquo;nổi như cồn&rdquo;! Đặc biệt loại Kem Nền Đa Năng Kiểm So&aacute;t Dầu n&agrave;y l&agrave; một sản phẩm m&agrave; mọi c&ocirc; n&agrave;ng gặp vấn đề với da dầu n&ecirc;n sử dụng, với sức mạnh đột ph&aacute; hai lần kiểm so&aacute;t dầu nhưng vẫn giữ được độ ẩm cho da. Đặc biệt l&agrave; khả năng che khuyết điểm vượt trội hơn c&aacute;c d&ograve;ng phấn nước trước đ&acirc;y đ&atilde; ghi điểm cho d&ograve;ng Cushion vang danh n&agrave;y. M&agrave;u N21C: Phong c&aacute;ch trang điểm t&ocirc;ng lạnh cho da trung b&igrave;nh s&aacute;ng.</p>

<p><strong>Qu&agrave; tặng ngọt ng&agrave;o từ Laneige: V&iacute; cầm tay cao cấp.</strong></p>
","in stock",new,"1640000 VND",http://vstyle.vn/bb-cushion-kiem-soat-dau-n21c-spf50-pa-kem-loi-thay-the.html,http://core.vstyle.vn/public/themes/vstyle/products/4158.jpg,LANEIGE,,adult,,female,,"Apparel & Accessories",,,,"930000 VND",,,,,,,,,
032-053-N23C-270285643,"BB Cushion dưỡng trắng N23C SPF50+ PA+++ kèm lõi thay thế","<p>Một sản phẩm g&acirc;y n&ecirc;n cơn sốt trong d&ograve;ng Cushion bởi sở hữu c&aacute;c t&iacute;nh năng đột ph&aacute; trong việc trang điểm: dưỡng ẩm, dưỡng trắng, chống nắng, ngăn loang mồ h&ocirc;i, che khuyết điểm v&agrave; l&agrave;m dịu da, cho da mịn đẹp tự nhi&ecirc;n suốt 12 giờ. M&agrave;u N23C: Phong c&aacute;ch trang điểm t&ocirc;ng lạnh cho da tối m&agrave;u.</p>

<p><strong>Qu&agrave; tặng ngọt ng&agrave;o từ Laneige: V&iacute; cầm tay cao cấp.</strong></p>
","in stock",new,"1640000 VND",http://vstyle.vn/bb-cushion-duong-trang-n23c-spf50-pa-kem-loi-thay-the.html,http://core.vstyle.vn/public/themes/vstyle/products/4155.jpg,LANEIGE,,adult,,female,,"Apparel & Accessories",,,,"930000 VND",,,,,,,,,
